Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
131.202.240.242-224.0.0.252-65020-5355-17,131.202.240.242,65020,224.0.0.252,5355,17,29/04/2015 12:51:26 PM,410092,1,1,22,22,22,22,22,0,22,22,22,0,107.2929977,4.876954439,410092,0,410092,410092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.43847722,2.43847722,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-50276-5355-17,131.202.240.242,50276,224.0.0.252,5355,17,29/04/2015 12:44:12 PM,421524,1,1,22,22,22,22,22,0,22,22,22,0,104.3831431,4.744688321,421524,0,421524,421524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.372344161,2.372344161,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-131.202.6.3-54743-53-17,131.202.240.242,54743,131.202.6.3,53,17,29/04/2015 12:52:26 PM,85576,0,2,0,469,0,0,0,0,426,43,234.5,270.8218972,5480.508554,23.37103861,85576,0,85576,85576,0,0,0,0,0,85576,85576,0,85576,85576,0,0,0,0,0,16,0,23.37103861,43,426,170.6666667,221.1251531,48896.33333,0,0,0,0,0,0,0,0,0,256,0,234.5,0,0,0,0,0,0,0,0,2,469,-1,-1,0,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-61224-5355-17,131.202.240.242,61224,224.0.0.252,5355,17,29/04/2015 12:44:04 PM,421011,1,1,22,22,22,22,22,0,22,22,22,0,104.5103335,4.750469703,421011,0,421011,421011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.375234851,2.375234851,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-52261-5355-17,131.202.240.242,52261,224.0.0.252,5355,17,29/04/2015 12:43:16 PM,420930,1,1,22,22,22,22,22,0,22,22,22,0,104.5304445,4.751383841,420930,0,420930,420930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.37569192,2.37569192,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-178.237.19.227-31776-443-6,131.202.240.242,31776,178.237.19.227,443,6,29/04/2015 12:51:52 PM,90176602,2,4,12,6,6,6,6,0,6,0,1.5,3,0.19960832,0.066536107,1.80E+07,2.67E+07,5.98E+07,172162,3.00E+07,3.00E+07,0,3.00E+07,3.00E+07,9.02E+07,3.01E+07,2.99E+07,6.00E+07,172421,0,1,0,0,40,80,0.022178702,0.044357404,0,6,3.428571429,3.207134903,10.28571429,0,0,0,1,1,0,0,0,2,4,6,1.5,0,0,0,0,0,0,2,12,4,6,-1,16384,2,0,172291.5,183.1406563,172421,172162,4.48E+07,2.12E+07,5.98E+07,2.98E+07,1
131.202.240.242-224.0.0.252-64465-5355-17,131.202.240.242,64465,224.0.0.252,5355,17,29/04/2015 12:44:10 PM,420939,1,1,22,22,22,22,22,0,22,22,22,0,104.5282096,4.751282252,420939,0,420939,420939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.375641126,2.375641126,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-64359-5355-17,131.202.240.242,64359,224.0.0.252,5355,17,29/04/2015 12:46:27 PM,420717,1,1,22,22,22,22,22,0,22,22,22,0,104.583366,4.753789364,420717,0,420717,420717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.376894682,2.376894682,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-51648-5355-17,131.202.240.242,51648,224.0.0.252,5355,17,29/04/2015 12:48:15 PM,420406,1,1,22,22,22,22,22,0,22,22,22,0,104.6607327,4.757306033,420406,0,420406,420406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.378653016,2.378653016,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-55539-5355-17,131.202.240.242,55539,224.0.0.252,5355,17,29/04/2015 12:53:06 PM,420916,1,1,22,22,22,22,22,0,22,22,22,0,104.5339213,4.751541875,420916,0,420916,420916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.375770938,2.375770938,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-64374-5355-17,131.202.240.242,64374,224.0.0.252,5355,17,29/04/2015 12:44:13 PM,421819,1,1,22,22,22,22,22,0,22,22,22,0,104.3101425,4.741370114,421819,0,421819,421819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.370685057,2.370685057,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-57729-5355-17,131.202.240.242,57729,224.0.0.252,5355,17,29/04/2015 12:51:26 PM,410419,1,1,22,22,22,22,22,0,22,22,22,0,107.2075123,4.873068742,410419,0,410419,410419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.436534371,2.436534371,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-53958-5355-17,131.202.240.242,53958,224.0.0.252,5355,17,29/04/2015 12:47:13 PM,420717,1,1,22,22,22,22,22,0,22,22,22,0,104.583366,4.753789364,420717,0,420717,420717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.376894682,2.376894682,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-63683-5355-17,131.202.240.242,63683,224.0.0.252,5355,17,29/04/2015 12:49:23 PM,424153,1,1,22,22,22,22,22,0,22,22,22,0,103.7361518,4.715279628,424153,0,424153,424153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.357639814,2.357639814,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-65451-5355-17,131.202.240.242,65451,224.0.0.252,5355,17,29/04/2015 12:49:48 PM,420398,1,1,22,22,22,22,22,0,22,22,22,0,104.6627244,4.757396562,420398,0,420398,420398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.378698281,2.378698281,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-65448-5355-17,131.202.240.242,65448,224.0.0.252,5355,17,29/04/2015 12:44:12 PM,418224,1,1,22,22,22,22,22,0,22,22,22,0,105.2067791,4.782126325,418224,0,418224,418224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.391063162,2.391063162,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-61888-5355-17,131.202.240.242,61888,224.0.0.252,5355,17,29/04/2015 12:43:31 PM,409493,1,1,22,22,22,22,22,0,22,22,22,0,107.4499442,4.884088373,409493,0,409493,409493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.442044186,2.442044186,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-60543-5355-17,131.202.240.242,60543,224.0.0.252,5355,17,29/04/2015 12:48:01 PM,420826,1,1,22,22,22,22,22,0,22,22,22,0,104.5562774,4.752558064,420826,0,420826,420826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.376279032,2.376279032,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-56900-5355-17,131.202.240.242,56900,224.0.0.252,5355,17,29/04/2015 12:48:25 PM,412652,1,1,22,22,22,22,22,0,22,22,22,0,106.6273761,4.846698913,412652,0,412652,412652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.423349457,2.423349457,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-58560-5355-17,131.202.240.242,58560,224.0.0.252,5355,17,29/04/2015 12:50:02 PM,420842,1,1,22,22,22,22,22,0,22,22,22,0,104.5523023,4.752377377,420842,0,420842,420842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.376188688,2.376188688,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-59486-5355-17,131.202.240.242,59486,224.0.0.252,5355,17,29/04/2015 12:51:04 PM,423180,1,1,22,22,22,22,22,0,22,22,22,0,103.974668,4.726121272,423180,0,423180,423180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.363060636,2.363060636,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-55579-5355-17,131.202.240.242,55579,224.0.0.252,5355,17,29/04/2015 12:48:49 PM,420667,1,1,22,22,22,22,22,0,22,22,22,0,104.5957967,4.754354394,420667,0,420667,420667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.377177197,2.377177197,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-51687-5355-17,131.202.240.242,51687,224.0.0.252,5355,17,29/04/2015 12:49:23 PM,423827,1,1,22,22,22,22,22,0,22,22,22,0,103.8159438,4.718906535,423827,0,423827,423827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.359453267,2.359453267,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-58538-5355-17,131.202.240.242,58538,224.0.0.252,5355,17,29/04/2015 12:48:51 PM,419258,1,1,22,22,22,22,22,0,22,22,22,0,104.9473117,4.770332349,419258,0,419258,419258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.385166175,2.385166175,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-54068-5355-17,131.202.240.242,54068,224.0.0.252,5355,17,29/04/2015 12:48:05 PM,417824,1,1,22,22,22,22,22,0,22,22,22,0,105.3074979,4.78670445,417824,0,417824,417824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.393352225,2.393352225,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-63101-5355-17,131.202.240.242,63101,224.0.0.252,5355,17,29/04/2015 12:52:52 PM,420306,1,1,22,22,22,22,22,0,22,22,22,0,104.6856338,4.7584379,420306,0,420306,420306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.37921895,2.37921895,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-62320-5355-17,131.202.240.242,62320,224.0.0.252,5355,17,29/04/2015 12:44:25 PM,423294,1,1,22,22,22,22,22,0,22,22,22,0,103.9466659,4.72484845,423294,0,423294,423294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.362424225,2.362424225,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-63011-5355-17,131.202.240.242,63011,224.0.0.252,5355,17,29/04/2015 12:48:51 PM,420356,1,1,22,22,22,22,22,0,22,22,22,0,104.6731818,4.757871899,420356,0,420356,420356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.37893595,2.37893595,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-54267-5355-17,131.202.240.242,54267,224.0.0.252,5355,17,29/04/2015 12:50:03 PM,416653,1,1,22,22,22,22,22,0,22,22,22,0,105.6034638,4.800157445,416653,0,416653,416653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.400078723,2.400078723,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-131.202.6.3-63346-53-17,131.202.240.242,63346,131.202.6.3,53,17,29/04/2015 12:44:31 PM,1165,0,2,0,220,0,0,0,0,178,42,110,96.16652224,188841.2017,1716.738197,1165,0,1165,1165,0,0,0,0,0,1165,1165,0,1165,1165,0,0,0,0,0,16,0,1716.738197,42,178,87.33333333,78.51963661,6165.333333,0,0,0,0,0,0,0,0,0,131,0,110,0,0,0,0,0,0,0,0,2,220,-1,-1,0,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-49306-5355-17,131.202.240.242,49306,224.0.0.252,5355,17,29/04/2015 12:47:05 PM,420673,1,1,22,22,22,22,22,0,22,22,22,0,104.5943048,4.754286584,420673,0,420673,420673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.377143292,2.377143292,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-55187-5355-17,131.202.240.242,55187,224.0.0.252,5355,17,29/04/2015 12:44:41 PM,420597,1,1,22,22,22,22,22,0,22,22,22,0,104.6132046,4.755145662,420597,0,420597,420597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.377572831,2.377572831,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-62832-5355-17,131.202.240.242,62832,224.0.0.252,5355,17,29/04/2015 12:46:27 PM,420190,1,1,22,22,22,22,22,0,22,22,22,0,104.7145339,4.759751541,420190,0,420190,420190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.37987577,2.37987577,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-54762-5355-17,131.202.240.242,54762,224.0.0.252,5355,17,29/04/2015 12:52:06 PM,421550,1,1,22,22,22,22,22,0,22,22,22,0,104.376705,4.744395683,421550,0,421550,421550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.372197841,2.372197841,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-65408-5355-17,131.202.240.242,65408,224.0.0.252,5355,17,29/04/2015 12:52:57 PM,420694,1,1,22,22,22,22,22,0,22,22,22,0,104.5890838,4.754049261,420694,0,420694,420694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.377024631,2.377024631,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-60506-5355-17,131.202.240.242,60506,224.0.0.252,5355,17,29/04/2015 12:46:01 PM,422422,1,1,22,22,22,22,22,0,22,22,22,0,104.1612416,4.734601891,422422,0,422422,422422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.367300945,2.367300945,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-64657-5355-17,131.202.240.242,64657,224.0.0.252,5355,17,29/04/2015 12:49:36 PM,411573,1,1,22,22,22,22,22,0,22,22,22,0,106.9069157,4.859405257,411573,0,411573,411573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.429702629,2.429702629,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-59640-5355-17,131.202.240.242,59640,224.0.0.252,5355,17,29/04/2015 12:44:10 PM,420880,1,1,22,22,22,22,22,0,22,22,22,0,104.5428626,4.751948299,420880,0,420880,420880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.375974149,2.375974149,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-61137-5355-17,131.202.240.242,61137,224.0.0.252,5355,17,29/04/2015 12:53:44 PM,420389,1,1,22,22,22,22,22,0,22,22,22,0,104.6649651,4.757498412,420389,0,420389,420389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.378749206,2.378749206,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-52924-5355-17,131.202.240.242,52924,224.0.0.252,5355,17,29/04/2015 12:43:51 PM,421131,1,1,22,22,22,22,22,0,22,22,22,0,104.4805536,4.749116071,421131,0,421131,421131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.374558035,2.374558035,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-60078-5355-17,131.202.240.242,60078,224.0.0.252,5355,17,29/04/2015 12:44:46 PM,420693,1,1,22,22,22,22,22,0,22,22,22,0,104.5893324,4.754060562,420693,0,420693,420693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.377030281,2.377030281,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-64691-5355-17,131.202.240.242,64691,224.0.0.252,5355,17,29/04/2015 12:47:53 PM,420802,1,1,22,22,22,22,22,0,22,22,22,0,104.5622407,4.752829122,420802,0,420802,420802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.376414561,2.376414561,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-63433-5355-17,131.202.240.242,63433,224.0.0.252,5355,17,29/04/2015 12:53:13 PM,421112,1,1,22,22,22,22,22,0,22,22,22,0,104.4852676,4.749330344,421112,0,421112,421112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.374665172,2.374665172,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-49473-5355-17,131.202.240.242,49473,224.0.0.252,5355,17,29/04/2015 12:47:34 PM,422857,1,1,22,22,22,22,22,0,22,22,22,0,104.0540892,4.729731328,422857,0,422857,422857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.364865664,2.364865664,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-65104-5355-17,131.202.240.242,65104,224.0.0.252,5355,17,29/04/2015 12:43:58 PM,420434,1,1,22,22,22,22,22,0,22,22,22,0,104.6537625,4.756989206,420434,0,420434,420434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.378494603,2.378494603,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-57736-5355-17,131.202.240.242,57736,224.0.0.252,5355,17,29/04/2015 12:46:49 PM,420917,1,1,22,22,22,22,22,0,22,22,22,0,104.5336729,4.751530587,420917,0,420917,420917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.375765293,2.375765293,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-56394-5355-17,131.202.240.242,56394,224.0.0.252,5355,17,29/04/2015 12:48:11 PM,422891,1,1,22,22,22,22,22,0,22,22,22,0,104.0457234,4.729351062,422891,0,422891,422891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.364675531,2.364675531,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-51244-5355-17,131.202.240.242,51244,224.0.0.252,5355,17,29/04/2015 12:53:09 PM,417351,1,1,22,22,22,22,22,0,22,22,22,0,105.4268469,4.792129407,417351,0,417351,417351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.396064703,2.396064703,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-62142-5355-17,131.202.240.242,62142,224.0.0.252,5355,17,29/04/2015 12:53:00 PM,420832,1,1,22,22,22,22,22,0,22,22,22,0,104.5547867,4.752490305,420832,0,420832,420832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.376245152,2.376245152,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-49403-5355-17,131.202.240.242,49403,224.0.0.252,5355,17,29/04/2015 12:50:21 PM,420809,1,1,22,22,22,22,22,0,22,22,22,0,104.5605013,4.75275006,420809,0,420809,420809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.37637503,2.37637503,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-53612-5355-17,131.202.240.242,53612,224.0.0.252,5355,17,29/04/2015 12:44:14 PM,414380,1,1,22,22,22,22,22,0,22,22,22,0,106.1827308,4.826487765,414380,0,414380,414380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.413243882,2.413243882,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-51561-5355-17,131.202.240.242,51561,224.0.0.252,5355,17,29/04/2015 12:48:51 PM,420801,1,1,22,22,22,22,22,0,22,22,22,0,104.5624892,4.752840416,420801,0,420801,420801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.376420208,2.376420208,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-56677-5355-17,131.202.240.242,56677,224.0.0.252,5355,17,29/04/2015 12:43:11 PM,421487,1,1,22,22,22,22,22,0,22,22,22,0,104.3923063,4.745104831,421487,0,421487,421487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.372552416,2.372552416,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-52032-5355-17,131.202.240.242,52032,224.0.0.252,5355,17,29/04/2015 12:48:09 PM,420915,1,1,22,22,22,22,22,0,22,22,22,0,104.5341696,4.751553164,420915,0,420915,420915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.375776582,2.375776582,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
